datetime,Subject.ID,Sex,prime_code,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,language,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,Universitaetsprofessor_int_rating,Universitaetsprofessor_acc_rating,Fussballhooligan_int_rating,Fussballhooligan_acc_rating,Fussballhooligan_int_rating,Fussballhooligan_acc_rating,correct_raw,correct_pct,hupf_corr_pct
20181115-105833,180,m,0,Fussballhooligan,"Tagesablauf: Alltag job, eher etwas ein handwerkes Job. Sport fan, schaue alle match meine Mannschaft usw. Am Abend Sport schauen und in live wenn mÂoeglich
PersÂoenlichkeit merkmalen: Hyperaktiv, Turbulent, aggressiv
Hobby : selber fussbal spielen und feiern am Abend      
",Botswana,TRUE,WordPad,FALSE,Bisamratte,FALSE,Erde,TRUE,8,FALSE,Indien,TRUE,Arm,TRUE,4,TRUE,Bronze,TRUE,Eisberg,FALSE,Isobare,TRUE,21,TRUE,20,TRUE,360,FALSE,Mars,FALSE,Michail Gorbatschow,TRUE,Strahlung,TRUE,King Blue,FALSE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,30,FALSE,In der Wirbelsaeule,FALSE,Sibirien,TRUE,Mars,FALSE,Beethoven,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,25,"Biologie
","FranzÂoesich
",maennlich,vier Jahre oder mehr,sozial psychologie,Sozial psychologie,"keine Ahnung
",ja,NA,nein,NA,keine Anmerkungen,nein,75,15,40,7,NA,NA,18,60,66.66666667
20181115-110735,181,m,1,Universitaetsprofessor,"Am Morgen, wenn ich in die Uni gehe, gehe ich als erstes in mein Buero mach mir nochmal einen ÃÃœberblick ueber die fuer mich anstehenden Veranstaltungen. Bereite vor was noch vorzubereiten ist und gehe dann in die Vorlesungen, welche  ich heute gebe. Ich trage an der Uni immer Anzug, da ich glaube es ich wirke so besser auf die Studenten. Ich rauche und treibe wenig Sport. Ich engagiere mich politisch in einer der gruen
",Botswana,TRUE,ASCII,TRUE,Bisamratte,FALSE,Mars,FALSE,6,FALSE,Pakistan,FALSE,Arm,TRUE,4,TRUE,Lot,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,30,FALSE,360,FALSE,Venus,TRUE,Nikita Chruschtschow,FALSE,Strahlung,TRUE,Deep Blue,TRUE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,31,FALSE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,20,English (Major)/ Geschichte(Minor),Deutsch,maennlich,im ersten Jahr,Sozialpsychologie,ich habs vergessen,Keine Ahnung,ja,NA,ja,NA,3. Option beim Geschlecht anbieten,ja,43,4,60,20,NA,NA,19,63.33333333,33.33333333
20181115-113915,183,f,1,Universitaetsprofessor,"Ich stehe jeden Morgen um 7 Uhr auf und mache mir einen schwarzen Kaffee. Dazu lese ich die Zeitung oder spreche mit meinre Frau und meinen Kindern. Nach dem Fruehstueck mache ich mich auf den Weg an die Uni, um dort meine Lektionen zu unterrichten. Ich bin ein schlauer, aber eher unorganisierter  MÂensch. Ich habe immer viel zu tun und muss immer an alles gleichzeitig denken, das macht es manchmal schwierig, schnell auf E-Mail zu antworten oder mich an bestimmte Dinge zu erinnern. Ich bin humorvoll, erzaehle gerne Anekdoten und mag es auch, wenn ich ein freundschaftliches Verhaeltnis zu den Studierenden habe. Abends gehe ich gerne an theater, an Vortraege, mit meiner Familie oder Freunden aus. Sport mache ich nicht wirklich. Manchmal habe ich Zeit, mein Instrumement zu spielen. Abends lese ich auch gerne Buecher
",Uganda,FALSE,HTML,FALSE,Bisamratte,FALSE,Mars,FALSE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,9,FALSE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,20,TRUE,90,FALSE,Venus,TRUE,Michail Gorbatschow,TRUE,Druck,FALSE,Blue Knight,FALSE,Kontinentalsockel,TRUE,Faschismus,TRUE,Roentgenstrahlen,FALSE,Paul Cezanne,FALSE,29,TRUE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Beethoven,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,25,Soziolinguistik (MA),Deutsch,weiblich,im ersten Jahr,sorry habs nicht gelesen,sorry das hab ich auch nicht gelesen,"wohl nicht das, was getestet wurde ;) ",ja,"Wahrscheinlich besteht die Verbindung im Kopf, man antwortet anders, wenn man zuerst in ein mentales stadium von ""ich bin xy"" gebracht wird. Zu hoffen ist, dass man schlauer wird.",nein,NA,nein,ja,0,15,70,15,NA,NA,17,56.66666667,66.66666667
20181115-120611,184,w,1,Universitaetsprofessor,"Ich arbeite an der Universitaet Bern. Ein Mal in der Woche fuehre ich eine Vorlesung durch, daneben leite ich auch einige Seminare. Die Vorlesungssitzungen muss ich vorbereiten, in den Seminarsitzungen begebe ich mich gerne in Gespraeche und Diskussionen mit den Studierenden. Ich bin eine offene und freundliche Person, die sich sehr fuer mein Forschungsgebiet interessiert, und ich finde es interessant, auch die Meinungen von Studierenden einzuholen, da sie oft einen anderen Blickwinkel auf die die thematik haben. Neben den Lektionen, die ich leite, fuehre ich auch Forschungsprojekte durch. Die Vorbereitung, Durchfuehrung und Ausw
",Zimbabwe,FALSE,HTML,FALSE,Wasserschwein,TRUE,Mars,FALSE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,10,FALSE,180,TRUE,Venus,TRUE,Boris Jeltsin,FALSE,Druck,FALSE,Deep Blue,TRUE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,29,TRUE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,24,Psychologie,Deutsch,weiblich,vier Jahre oder mehr,Sozialpsychologie oder kognitive Psychologie,Sozialpsychologie oder kognitive Psychologie,Beeinflussbarkeit durch verschiedene Annahmen ueber Aufgabenstellung,ja,"Priming: Wenn man sich als Universitaetsprofessor sieht, hat man das gefuehl, mehr Wissen zu haben. Oder denkt, dass mehr wissen sollte.",nein,NA,"Bei der ersten Aufgabe (Text schreiben) hat die Tastatur etwas langsam reagiert und es hat mich gestoert, dass ich Fehler nicht mit der Maustaste korrigieren konnte. Dies hat mich verlangsamt",ja,50,15,55,17,NA,NA,21,70,66.66666667
20181115-123359,185,f,1,Universitaetsprofessor,"Ich stehe eher frueh auf, lese die Zeitung und trinke dazu einen Kaffee. Wenn ich Vorlesungen zu halten habe ist es mir wichtig puenktlich zu sein. Ich bin vielseitig interessiert und lese gerne auch in meiner Freizeit diverse Werke. Ich verbringe aber auch gerne Zeit mit Freunden und Familie. 
",Zimbabwe,FALSE,ASCII,TRUE,Biber,FALSE,Erde,TRUE,6,FALSE,Philippinen,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,30,FALSE,180,TRUE,Mars,FALSE,Alexander Popow,FALSE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalsockel,TRUE,Faschismus,TRUE,Roentgenstrahlen,FALSE,Henri Matisse,FALSE,29,TRUE,In der Lunge,FALSE,Sibirien,TRUE,Saturn,FALSE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,22,Rechtswissenschaften,Deutsch,weiblich,im dritten Jahr,soz. Psychologie,Kognition,"Keine Ahnung
",ja,NA,nein,NA,Zeit fuer Text war etwas knapp bemessen,ja,40,15,60,16,NA,NA,17,56.66666667,66.66666667
20181115-120655,186,f,0,Fussballhooligan,"Meinen Tagesablauf wuerde ich nicht als grossartig unterschiedlich zum Tagesablauf einer ""Normalperson"" bezeichnen. Ich habe einen normalen Job, bin in der Gesellschaft gut integriert und habe Freunde und Familie. Der Hooligan in mir zeigt sich erst an den Fussballspielen. Die Stimmung im Stadion und der Alkoholkonsum putschen mich dann so sehr auf, dass ich all diese angestaute Energie und Freude, resp. Wut herauslassen muss. Ich weiss, dass Sachbeschaedigung fuer den Besitzer nicht so toll ist, aber es fuehlt sich einfach zu toll an mit Ziegelsteinen um sich zu werfen. Alleine die Vorstellung am Sonntag wieder 
",Botswana,TRUE,HTML,FALSE,Bisamratte,FALSE,Erde,TRUE,12,TRUE,Philippinen,FALSE,Arm,TRUE,9,FALSE,Bronze,TRUE,Welle,TRUE,Fronten,FALSE,21,TRUE,20,TRUE,120,FALSE,Venus,TRUE,Nikita Chruschtschow,FALSE,Strahlung,TRUE,Deep Blue,TRUE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,29,TRUE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Haendel,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,23,Public Management and Policy,Deutsch,weiblich,im ersten Jahr,Sozialpsychologie,Sozialwissenschaft,Korrigierverhalten beim Schreiben von Fliesstext,nein,NA,nein,NA,"Die Besprechung des Experiments mit einer anderen Person nicht im gleichen Raum machen, wo noch Experimente laufen. Ausser das war Teil des Experimentes ;)",ja,80,20,50,12,NA,NA,20,66.66666667,66.66666667
20181115-121158,187,f,0,Fussballhooligan,"Ein normaler Tag von mir beinhaltet beim Fruehstueck das Nachasehen von den neusten Sportresultaten um zu sehen wie es so um meinen Club steht, obwohl es mir nicht all zu sehr um das Resultat geht, wenn ich ehrlich bin. Danach gehe ich arbeiten. Falls an diesem Abend ein Match stattfindet, muss ich natuerlich etwas frueher aus von der Arbeit gehen, damit ich rechtzeitig am Matchort bin. Es ist auch schon oefters vorgekommen, dass ich ferien nehmen musst, um in ein anderes Land zu reisen. Ich darf an keinem Match fehlen. Einzig akzeptiert ist es, falls man mit verletzungen zu Hause oder im Spital liegt, ncht an einem Match aufzutauchen. Die Vorbereitungen fuer solche Matchtage oder einfach das Zusammensein mit meinen Freunde, die sich ebenfalls in diesem Umfeld befinden, beansprucht meine ganze Zeit. Und somit habe ich keine anderen Hobbies
",Zaire,FALSE,ASCII,TRUE,Biber,FALSE,Uranus,FALSE,12,TRUE,Philippinen,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,20,TRUE,360,FALSE,Venus,TRUE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalabhang,FALSE,Faschismus,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,29,TRUE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,24,PMP,Deutsch,weiblich,im ersten Jahr,Verhaltenspsychologie,Sozialpsychologie,"ob es einen interessiert, wofuer man die Studie macht",nein,NA,nein,NA,nein,ja,85,22,35,10,NA,NA,21,70,100
20181116-140404,190,f,1,Universitaetsprofessor,"Meinen Arbeitstag verbringe ich groessenteils bei der Forschung von neuen Theorien. Dabei arbeite ich in meinem Buero an der Uni S. Zur Forschung gehoert das Sammeln von Daten und diese dann mithilfe eines Programmes auszuwerten. Die Ergebnisse schreibe ich dann in einem Paper nieder, welches hoffentlich spaeter in einem Journal publiziert wird. Neben der Forschung bin ich auch noch in der Lehre taetig. An zwei Tagen unterrichte ich Ã–konometrie an Bachelor-Studenten. Fuer die Vorbereitung brauche ich auch noch etwas Zeit. Ich bin eher eine ruhige Person und lese gerne. Sport ist auch eine Leidenschaft von mir, sehr gerne bin ich in der Natur. Die restliche Zeit verbringe ich mit meiner Frau und meinen beiden Kindern. Das einfache Leben mag ich trozt meines Titels.
",Zaire,FALSE,ASCII,TRUE,Biber,FALSE,Mars,FALSE,8,FALSE,Indien,TRUE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,20,TRUE,180,TRUE,Venus,TRUE,Boris Jeltsin,FALSE,Strahlung,TRUE,Deep Blue,TRUE,Kontinentalfuss,FALSE,Faschismus,TRUE,Roentgenstrahlen,FALSE,Salvador Dali,FALSE,30,FALSE,In der Nase,FALSE,Sibirien,TRUE,Jupiter,TRUE,Mozart,FALSE,Luftdruck,TRUE,Kollagen,FALSE,Frankreich,TRUE,24,wirtschaft,Deutsch,weiblich,vier Jahre oder mehr,Sozialpsychologie,Kognitionspsychologie,"Bild von Professoren untersuchen, bestmoegliche Allgemeinwissensfragen",nein,NA,nein,NA,Nein,ja,40,13,85,20,NA,NA,17,56.66666667,66.66666667
20181116-150313,191,m,0,Fussballhooligan,"Am Morgen stehe ich auf, um um arbeiten zu gehen. Dabei bin ich noch halb besoffen seit dem letzten Spiel. Im Buero pruegele ich kurz mit X., der die Scheissmannschaft Y unterstuetzt. Ich versuche, meine Arbeit so schnell wie moeglich zu erledigen, damit ich um 16.00 Uhr das erste Feierabendbier trinken kann. Ich treffe mit den Kollegen in der Bar Z. Dort bleiben wir bis 18.30 Uhr, dann gehen wir Richtung Stadion. Auf dem Weg zuenden wir noch einen Schal unseres heutigen Gegners und kleben ueberall Stickers von unseren Farben.Um 19.00 Uhr sind wir im Stadion und beginnen
",Botswana,TRUE,HTML,FALSE,Biber,FALSE,Mars,FALSE,6,FALSE,Pakistan,FALSE,Arm,TRUE,4,TRUE,Bronze,TRUE,Welle,TRUE,Isobare,TRUE,21,TRUE,20,TRUE,180,TRUE,Venus,TRUE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Deep Blue,TRUE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,29,TRUE,In der Lunge,FALSE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,24,Master in Rechtswissenschaften,Franzoesisch,maennlich,vier Jahre oder mehr,Fussballhooligan,5,Keine Ahnung,ja,NA,nein,NA,Nein,ja,70,17,30,10,NA,NA,23,76.66666667,100
20181116-144134,192,f,1,Universitaetsprofessor,"Als typischer Uniprofessor wuerde ich vor der 8Uhr Vorlesung meinen Kaffe trinken und dazu gemuetlich die NZZ lesen. Auf dem Weg zu Uni deke ich kurz ueber das Welgeschehen nach und frage mich allerlei Dinge, wie ich die Welt verbessern koennte. Ich halte die 2h Einfuehrungsvorlesung und noch 2h fuer die Masterstudenten. Danach geniesse ich das Essen in der Mensa mit anderen Professoren. Am Nachmittag setzte ich mich an den Computer und versuche weitere Erkenntnisse fuer meine Studien zu finden. 
Als Hobby lese ich viel und geniesse die Zeit mit meiner Frau beim Wandern.
ich bin eher ein gelassener Typ und veruche stets mich gut mit aktuellen Situationen auseinanderzusetzen. ich bin ein ausgeglichener und ruhiger Mensch, ohne 
",Uganda,FALSE,HTML,FALSE,Bisamratte,FALSE,Mars,FALSE,12,TRUE,Indien,TRUE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,10,FALSE,180,TRUE,Venus,TRUE,Nikita Chruschtschow,FALSE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,29,TRUE,Im Rachen,TRUE,Sibirien,TRUE,Mars,FALSE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,22,Psychologie,Deutsch,weiblich,im ersten Jahr,Sozialpsychologie,kognitive Psychologie,keine Ahnung,ja,NA,nein,NA,das Layout der Fragen ist eher unpraktisch. ,ja,69,21,80,28,NA,NA,19,63.33333333,66.66666667
20181116-141013,193,f,1,Universitaetsprofessor,"Als typischer Universitaetprofessor steht ich wohl jeden Tag frueh auf, weil mein Leben recht struckturiert sein muss, damit ich all meinen Aufgaben gerecht werde. Ich habe wohl eine heile buergerliche Familie mit welcher in fruehstuecke und fahre dann an die Universitaet. Hier gehe ich in mein Buero und kuemmerer mich erstaml darum, was ich heute zu tun haben. Ja nachdem habe ich Vorlesungen zu halten, habe Sitzungen oder muss meinen Mitarbeitenden, Studierenden und Assisitierenden , die vilee der muehsamen Aufgaben fuer mcih erledigen, Anweisungen geben oder mit ihnen etwas besprechen. Am Mittag ernaehre ich mich wohl eher gesund und muss dabei auch nicht so wahnsinnig aus Geld schauen. Der NAchmittag ist wohl aehnlich wie der Morgen. Am Abend besuche ich oeftern noch Vortraeg, wo ich ab und zu auch selber spreche. Dann sehe ich emine Famili, die ich sehr gen habe aber ncith immer viel Zeit fuer sie aufbrungen kann. ich habe villeicht ein Hobby
",Botswana,TRUE,HTML,FALSE,Wasserschwein,TRUE,Mars,FALSE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,6,FALSE,Bronze,TRUE,Welle,TRUE,Fronten,FALSE,21,TRUE,20,TRUE,180,TRUE,Venus,TRUE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Deep Blue,TRUE,Kontinentalsockel,TRUE,Faschismus,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,31,FALSE,In der Lunge,FALSE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,22,Recht,Deutsch,weiblich,im dritten Jahr,Sozialpsychologie,Wissenspsychologie,Keine Ahnung,nein,Keine Ahnung,nein,NA,Nein,ja,30,6,50,15,NA,NA,23,76.66666667,33.33333333
20181116-150144,194,f,1,Universitaetsprofessor,"Bevor ich Professor wurde, habe ich schon viele Berufserfahrungen gesammelt. Ich war Berater in diverse Unternehmen. Da ich ein hohe Ausbildung habe, habe ich keine sorge kein Arbeit zu finden. Deshalb ist es mir moeglich immer ein Arbeitzukuendigen, wenn dieser mir nicht gefaellt. Nun habe ich mich fuer die Stellenausschreibung als Professor an der Universitaet interessiert und mich da beworben. Obwohl ich keine Ahnung davon habe, wie man die Stoffe, die ich beherrsche die Studenten weiter leite kann. Da ich kein Ausbildung als Lehrer absolviert habe und kein Erfahrungen im Bereich, wie man mit Studenten umgeht erlernt habe. Aber das finde ich schnell raus, wenn ich die Evaluationen zu meinem Vorlesung ansehe. Mein Hob
",Uganda,FALSE,HTML,FALSE,Bisamratte,FALSE,Mars,FALSE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,9,FALSE,Bronze,TRUE,Eisberg,FALSE,Isobare,TRUE,25,FALSE,20,TRUE,90,FALSE,Mars,FALSE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalrift,FALSE,Faschismus,TRUE,Roentgenstrahlen,FALSE,Paul Cezanne,FALSE,30,FALSE,In der Lunge,FALSE,Kasachstan,FALSE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,23,Bachelor BWL,Vietnamesisch,weiblich,vier Jahre oder mehr,Sozioantropologie,Psychologie,"1. Studie: Vorurteile
2. Studie: Allgemeinwissen
",nein,NA,nein,NA,Nein,nein,39,15,80,27,NA,NA,13,43.33333333,33.33333333
20181116-144709,195,m,1,Universitaetsprofessor,"fahre mit dem tram zur Arbeit an die uni

bereite die vorlesung vor und die gruppenseminarien korrigiere pruefungen 
habe
",Botswana,TRUE,HTML,FALSE,Wasserschwein,TRUE,Mars,FALSE,12,TRUE,Indien,TRUE,Arm,TRUE,9,FALSE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,20,TRUE,180,TRUE,Saturn,FALSE,Michail Gorbatschow,TRUE,Niederschlag,FALSE,Deep Blue,TRUE,Kontinentalsockel,TRUE,Faschismus,TRUE,Stethoskop,FALSE,Salvador Dali,FALSE,28,FALSE,In der Lunge,FALSE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,68,betriebswirtschafter,Deutsch und Italienisch,maennlich,kein Student,Kognitive Psychologie,kognitive PsychologieWahrnehmung und Methodenlehre,Fragestellungen testen,ja,NA,nein,NA,"Die erste Studie basierte auf gemachten Erfahrungen oder auf Vorstellungen was ein Professor machen koennte. Die zweite Studie auf Faktenwissen
",ja,58,2,78,18,NA,NA,20,66.66666667,33.33333333
20181116-150106,196,f,1,Universitaetsprofessor,"fahre mit dem velo zuer arbeit.gebe vorlesungen an der uni.

",Zimbabwe,FALSE,HTML,FALSE,Wasserschwein,TRUE,Erde,TRUE,8,FALSE,Indien,TRUE,Arm,TRUE,4,TRUE,Bronze,TRUE,Welle,TRUE,Isobare,TRUE,21,TRUE,10,FALSE,120,FALSE,Saturn,FALSE,Michail Gorbatschow,TRUE,Temperatur,FALSE,Blue Knight,FALSE,Kontinentalsockel,TRUE,Faschismus,TRUE,Roentgenstrahlen,FALSE,Paul Cezanne,FALSE,30,FALSE,Im Rachen,TRUE,Sibirien,TRUE,Mars,FALSE,Tschaikowski,TRUE,Lufttemperatur,FALSE,Keratin,TRUE,Frankreich,TRUE,64,NA,Deutsch,weiblich,kein Student,kognitive psychologie,abteilung fuer sozialpsychologie,fragen testen,ja,NA,nein,NA,keine,ja,31,15,19,26,NA,NA,17,56.66666667,33.33333333
20181120-083600,201,f,0,Fussballhooligan,"Ich verbringe mein Tag mit Arbeit, Bier und Freunde. Ich arbeite als Bauarbeiter. Scheiss Arbeit.
Ich gehe gerne ins Stadium(wenn ich rein kommen), um meine Mannschaft anzufeuern und trinke gerne mal ein Bierchen mit meinen Freunde.

Klar ich rege mich gerne und schnell auf, gehen zu Sport undbin ziemlich Selbstsicher, auch wenn nur fuer meine Freunde. Mir sind die Konsequenzen fuer meine Aktion egal. Ich genoiesse einfach den Adrenalinrausch, den ich 
",Uganda,FALSE,HTML,FALSE,Bisamratte,FALSE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,Arm,TRUE,6,FALSE,Bronze,TRUE,Welle,TRUE,Isobare,TRUE,21,TRUE,10,FALSE,180,TRUE,Saturn,FALSE,Nikita Chruschtschow,FALSE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalsockel,TRUE,Faschismus,TRUE,Stethoskop,FALSE,Salvador Dali,FALSE,30,FALSE,In der Lunge,FALSE,Sibirien,TRUE,Saturn,FALSE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,21,BWL,Deutsch,weiblich,im zweiten Jahr,Sozialpsychologie,Kommunikationspsychologie,Aufmerksamkeit messen,ja,NA,nein,NA,Nein.,ja,75,20,55,13,NA,NA,15,50,0
20181120-083552,202,f,1,Universitaetsprofessor,"Ich stehe morgens um 5:oo Uhr auf, fruehstuecke und radle dann an die Uni. Meine Arbeit beginnt um 7:ooUhr mit Emails lesen und beantworten. Da ich um 8:00 meine erste Vorlesung habe, gehe ich nochmals meine slides durch (7:30-8:00; natuerlich bin ich dann schon im Vorlesungsraum)Ã.  Nach 2h Vorlesung nehme ich mir nochmals kurz Zeit und reflektiere die Vorlesung. ab 10:30 widme ich mich meiner Forschung: gibt es Fragen bei meinen PhDs, Postdocs, Technischen und Wissenschaftlichen Mitarbeitern?
",Zimbabwe,FALSE,HTML,FALSE,Nutria,FALSE,Erde,TRUE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,10,FALSE,180,TRUE,Mars,FALSE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Deep Thought,FALSE,Kontinentalabhang,FALSE,Faschismus,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,29,TRUE,In der Lunge,FALSE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,24,Biologie,Deutsch,weiblich,im dritten Jahr,soziale psychologie,psychologie,"keine Ahnung
",ja,NA,nein,NA,nein,ja,42,12,60,17,NA,NA,19,63.33333333,66.66666667
20181120-090402,203,m,1,Universitaetsprofessor,"Ich bin Professor der juristischen Fakultaet in Bern. ÂMeine Aufgabe besteht in erster Linie darin, Forschung im ÂBereich der Rechtswissenschaften zu betreiben. Das heisst, dass ich mich mit juristischen Problemen, Meinungen und auch gerichtlichen Urteile auseinander setze und sie auf dogmatische Richtigkeit ueberpruefe. Zugleich erarbeite ich bessere Loesungsansaetze falls mir auffaellt, dass ein Vorgehen unhaltbar ist. Meine Aufgabe besteht auch darin Studenten aller Stufen zu unterichten. So Lehre ich im Hoersaal, betreue aber auch Doktorierende in ihren Forschungen.
Fuer meine Aufgabe sollte ich ein gewisses Talent zum Unterichten mitbringen. Dies faellt mir aber schwer zum einen weil ich so viele Studierende haben, zugleich ich nie darin ausgebil
",Uganda,FALSE,ASCII,TRUE,Biber,FALSE,Mars,FALSE,12,TRUE,Pakistan,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Eisberg,FALSE,Fronten,FALSE,21,TRUE,20,TRUE,180,TRUE,Saturn,FALSE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,29,TRUE,In der Nase,FALSE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Lecithin,FALSE,Frankreich,TRUE,23,Rechtswissenschaft Mono auf Bachelorstufe,Deutsch,maennlich,im dritten Jahr,Sozialpsychologie,Psychologie,"Aufsatz: Das Bild das Dozierende auf ihre Studenten machen.
Quiz: Einen Vergleich ziehen, ob Studierende klueger sind als Nichtstudierende.",nein,NA,nein,NA,hhh,ja,40,5,75,5,NA,NA,18,60,100
