"datetime","Subject.ID","Sex","prime_code","prime_condition","prime_response","triv1_raw","triv1_correct","triv2_raw","triv2_correct","triv3_raw","triv3_correct","triv4_raw","triv4_correct","triv5_raw","triv5_correct","triv6_raw","triv6_correct","triv7_raw","triv7_correct","triv8_raw","triv8_correct","triv9_raw","triv9_correct","triv10_raw","triv10_correct","triv11_raw","triv11_correct","triv12_raw","triv12_correct","triv13_raw","triv13_correct","triv14_raw","triv14_correct","triv15_raw","triv15_correct","triv16_raw","triv16_correct","triv17_raw","triv17_correct","triv18_raw","triv18_correct","triv19_raw","triv19_correct","triv20_raw","triv20_correct","triv21_raw","triv21_correct","triv22_raw","triv22_correct","triv23_raw","triv23_correct","triv24_raw","triv24_correct","triv25_raw","triv25_correct","triv26_raw","triv26_correct","triv27_raw","triv27_correct","triv28_raw","triv28_correct","triv29_raw","triv29_correct","triv30_raw","triv30_correct","age","major","language","sex_r","year","area_writing","area_trivia","purpose","link_yn","link_text","thinking_yn","thinking_text","comments","prior_hool","Universitätsprofessor_int_rating","Universitätsprofessor_acc_rating","Fußballhooligan_int_rating","Fußballhooligan_acc_rating","correct_raw","correct_pct","hupf_corr_pct"
"20181115-095428",175,"m",0,"Fußballhooligan","Mein Tag beginnt relativ spät, ich stehe erst um 12 Uhr auf da ich gestern wieder mal etwas längre weg war und einpaar Bier zu viel getrunken habe. Dann muss ich zuerst mal etwas Essen, wenn es keine Pizza vom Vortag hat gehe ich zu McDonald's oder hole mir ein �Döner, besonders schmecken muss es nicht nur gut füllen für den darauf folgenden Besuch in der Kneipe. Nach dem Essen treffe ich mich mit meinen Kollegen wir unterstützen alle die gleiche Mannschaft) und dann trinken wir im Stadtpark bis das Spiel losgeht. Vielleicht pöblen wir noch ein paar Passanten an, weil es einfach spass macht. NAch dem Spiel gehen wir wieder in unsere Stammkneipe bis wir rausgeschossen werden. 
","Zaire",FALSE,"HTML",FALSE,"Biber",FALSE,"Mars",FALSE,15,FALSE,"Bangladesch",FALSE,"Arm",TRUE,6,FALSE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Merkur",FALSE,"Nikita Chruschtschow",FALSE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Pablo Picasso",TRUE,29,TRUE,"In der Lunge",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Relative Luftfeuchtigkeit",FALSE,"Keratin",TRUE,"Frankreich",TRUE,22,"BWL","Aber französiche Schule besucht","männlich","im dritten Jahr","Verhaltenspsychologie","Kognitive Psychologie","Vergleich von Verhalten und Wissen","ja",NA,"nein",NA,"keine Ahnung","ja",65,15,45,11,17,56.6666666666667,66.6666666666667
"20181115-102915",176,"w",1,"Universitätsprofessor","Mein typischer Tagesablauf:
Meine Hauptbeschäftigung gilt der Forschung. Zusätzlich arbeite ich auch in der Lehre, wo ich den Studierenden eine möglichst gute Vorlesung und somit viel Wissen weitergebe. Dafür bereite ich die Vorlesung vor, erstelle zusammen mit meinen Assistenten ���Übungen für die Studierenden und bereite am Ende des Semsters die Prüfung vor, welche ich anschliessend korrigiere. In der Forschung arbeite ich zusammen mit meinen Assistenten an neuen Erkenntnissen, welche iwr anschliessend veröffentlichen.

Meine typischen Persönlichkeitsmerkmale / CHaraktereigenschaften:
Ich bin ziemlich zielstrebig, ehergeizig und perfektionistisch. Was ich veröffentliche, muss fehlerfrei und sauber sein.

Meine Vorlieben und Hobbys:
Als typischer Universitätsprofessor betreibe ich Ausdauersport. Dabei beweise ich meine Willenskraft. Gleichzeitig kann ich aber auch abschalten, den Tag nochmals durchgehen, bzw. planen wenn ich am Morgen trainiere. Meine Familie ist mein wichtigster Mittelpunkt im Leben.
","Zaire",FALSE,"HTML",FALSE,"Biber",FALSE,"Erde",TRUE,12,TRUE,"Indien",TRUE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,360,FALSE,"Venus",TRUE,"Alexander Popow",FALSE,"Druck",FALSE,"Deep Thought",FALSE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Röntgenstrahlen",FALSE,"Pablo Picasso",TRUE,29,TRUE,"In der Lunge",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,23,"BWL","Deutsch","weiblich","vier Jahre oder mehr","Sozialpsychologie","Kognitive Psychologie","Stereotypen vs. Wissensstand","ja",NA,"nein",NA,"somit ev. ob Vorstellung von Universitätsprofessor das Selbstbewusstsein erhöht und anschl. die Wissensfragen besser beantwortet werden","ja",20,10,90,25,20,66.6666666666667,100
"20181115-105706",177,"m",1,"Universitätsprofessor","Ich stehe am morgen nicht allzu früh auf und begebe mich nach einem Kaffee an die Universität. Dort erwarten mich bereits die studierenden. Die Vorlesung beginnt, in den Pausen beantworte ich fragen. Über den Mittag gehe ich in die Stadt und verbringe meine Mittagspause mit berufskollegen. Zum Abendessen bin ich wieder zu Hause bei meiner Familie. nach dem Abendessen muss ich noch etwas für meine Arbeit erledigen, was nicht die Universität betrifft. Meine typischen Aktivitäten sind einerseits lesen und andererseits unterrichten. Ich interessiere mich allgemein für die Welt und nicht nur für mein fachgebiet. Ich diskutiere gerne mit anderen Fachspezialisten.Ich bin eien ruhige Persönlichkeit aber weis genau was ich will.
","Botswana",TRUE,"ASCII",TRUE,"Biber",FALSE,"Mars",FALSE,6,FALSE,"Bangladesch",FALSE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,10,FALSE,180,TRUE,"Mars",FALSE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"King Blue",FALSE,"Kontinentalsockel",TRUE,"Republik",FALSE,"Penicillin",TRUE,"Salvador Dali",FALSE,30,FALSE,"Im Rachen",TRUE,"Sibirien",TRUE,"Saturn",FALSE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,21,"Rechtswissenschaften","Deutsch","männlich","im zweiten Jahr","Psychologie","Psychologie","Stereotypen","nein",NA,"nein",NA,"Nein","ja",60,15,80,22,19,63.3333333333333,33.3333333333333
"20181115-111741",178,"f",1,"Universitätsprofessor","Ich stehe morgens relativ früh auf undfahre mit dem Zug zur Universität. Während der Zugfahrt trinke ich Kaffe und gehe einige Mails meiner Studenten durch und beantworte sie. Nach den Vorlseungen geheich mit meinen Kollgen etwas in der Mensa essen und bespreche neuste Forschunngsergebnisse und interessante Artikel, die ich gelesen habe. Den Abend verbringe ich mit Korekturren von Hausarbeiten. Ich bin ehrgeizig und und strebe nach Perfektion. Zu meinen Hobbies zählen
","Botswana",TRUE,"HTML",FALSE,"Wasserschwein",TRUE,"Erde",TRUE,6,FALSE,"Bangladesch",FALSE,"Arm",TRUE,6,FALSE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,10,FALSE,90,FALSE,"Merkur",FALSE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Pablo Picasso",TRUE,30,FALSE,"Im Rachen",TRUE,"Sibirien",TRUE,"Neptun",FALSE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,21,"Englisch","Deutsch","weiblich","im ersten Jahr","Kommunikation","Psychologie","Keine Ahnung","ja",NA,"ja",NA,"Nein","ja",35,8,85,26,18,60,0
"20181115-105940",179,"f",1,"Universitätsprofessor","Ich w�ürde wohl am Tag mehrere Vorlesungen haben, vielleicht auch ein paar Proseminiare. In meiner Freizeit würde ich meine Kurse vorbereiten und mich an meine hobbys wittmen. Die wären sport und lesen und Zeit verbringen mit meiner Familie und Freunden. Meine Persönlichkeitsmerkmale wären, dass ich eher ruhig bin aber geduldig, und gut bin im Sachen erklären. Ich wäre eine einfach ansprechbare Person mit der die Studierende auch ein gespräch haben können under zu der sie kommen können falls sie Probleme haben. 
","Zimbabwe",FALSE,"ASCII",TRUE,"Biber",FALSE,"Mars",FALSE,8,FALSE,"Indien",TRUE,"Bein",FALSE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isotherme",FALSE,21,TRUE,30,FALSE,120,FALSE,"Saturn",FALSE,"Nikita Chruschtschow",FALSE,"Druck",FALSE,"Deep Blue",TRUE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Röntgenstrahlen",FALSE,"Paul Cezanne",FALSE,29,TRUE,"In der Lunge",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Relative Luftfeuchtigkeit",FALSE,"Keratin",TRUE,"Frankreich",TRUE,19,"englisch
","französisch und schweizer deutsch","weiblich","im ersten Jahr","sozialpsychologie","neuropsychologie","Zu sehen wie verschiedene Leute von verschiedenem alter usw. antworten :)
","nein",NA,"nein",NA,"Nein","ja",50,10,70,25,13,43.3333333333333,66.6666666666667
"20181115-105833",180,"m",0,"Fußballhooligan","Tagesablauf: Alltag job, eher etwas ein handwerkes Job. Sport fan, schaue alle match meine Mannschaft usw. Am Abend Sport schauen und in live wenn m�öglich
Pers�önlichkeit merkmalen: Hyperaktiv, Turbulent, aggressiv
Hobby : selber fussbal spielen und feiern am Abend      
","Botswana",TRUE,"WordPad",FALSE,"Bisamratte",FALSE,"Erde",TRUE,8,FALSE,"Indien",TRUE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Eisberg",FALSE,"Isobare",TRUE,21,TRUE,20,TRUE,360,FALSE,"Mars",FALSE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"King Blue",FALSE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Pablo Picasso",TRUE,30,FALSE,"In der Wirbelsäule",FALSE,"Sibirien",TRUE,"Mars",FALSE,"Beethoven",FALSE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,25,"Biologie
","Franz�ösich
","männlich","vier Jahre oder mehr","sozial psychologie","Sozial psychologie","keine Ahnung
","ja",NA,"nein",NA,"keine Anmerkungen","nein",75,15,40,7,18,60,66.6666666666667
"20181115-110735",181,"m",1,"Universitätsprofessor","Am Morgen, wenn ich in die Uni gehe, gehe ich als erstes in mein Büro mach mir nochmal einen �Überblick über die für mich anstehenden Veranstaltungen. Bereite vor was noch vorzubereiten ist und gehe dann in die Vorlesungen, welche  ich heute gebe. Ich trage an der Uni immer Anzug, da ich glaube es ich wirke so besser auf die Studenten. Ich rauche und treibe wenig Sport. Ich engagiere mich politisch in einer der grün
","Botswana",TRUE,"ASCII",TRUE,"Bisamratte",FALSE,"Mars",FALSE,6,FALSE,"Pakistan",FALSE,"Arm",TRUE,4,TRUE,"Lot",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,30,FALSE,360,FALSE,"Venus",TRUE,"Nikita Chruschtschow",FALSE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Paul Cezanne",FALSE,31,FALSE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,20,"English (Major)/ Geschichte(Minor)","Deutsch","männlich","im ersten Jahr","Sozialpsychologie","ich habs vergessen","Keine Ahnung","ja",NA,"ja",NA,"3. Option beim Geschlecht anbieten","ja",43,4,60,20,19,63.3333333333333,33.3333333333333
"20181115-112451",182,"w",1,"Universitätsprofessor","Ich bin m�ännlich, 50 Jahre alt und Uniprofessor und habe zwei Kinder und min Verheiratet. Das Forschen macht mich gl�ücklich und das best ist, dass die Forschung keine Grenzen kennt. Hat man eine Frage beantwortet, dann gibt es eine Folgefrage. Das publizieren in Fachzeitschriften sehe ich als tägliches Ziel, wenn ich am Morgen mit meinem Velo an die Uni fahre. In meiner Freizeit lese ich gern in diversen Journals, wobei mir oft Fehler auffallen, was mich dann nervt. Wissenschaftliches Arbeiten muss präzise und Verantwortungsvoll geschehen. Natürlich gebe ich auch Vorlesungen, wo die Studenten mich mit Fragen l�öchern und viele sich nicht vorstellen können, dass Wissenschaft so viel spass macht.
","Zimbabwe",FALSE,"HTML",FALSE,"Biber",FALSE,"Mars",FALSE,8,FALSE,"Indien",TRUE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Saturn",FALSE,"Michail Gorbatschow",TRUE,"Temperatur",FALSE,"Deep Blue",TRUE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Pablo Picasso",TRUE,29,TRUE,"In der Nase",FALSE,"Sibirien",TRUE,"Saturn",FALSE,"Beethoven",FALSE,"Luftdruck",TRUE,"Kollagen",FALSE,"Frankreich",TRUE,23,"BWL
","Deutsch","weiblich","vier Jahre oder mehr","BWL","BWL","Ich glaube es ging um die Verbindung vom ersten Teil (Professor) mit dem zweiten Teil","ja",NA,"nein",NA,"Habe einmal von einer Solchen Studie in der Vorlesung gehört","ja",48,12,59,19,17,56.6666666666667,100
"20181115-113915",183,"f",1,"Universitätsprofessor","Ich stehe jeden Morgen um 7 Uhr auf und mache mir einen schwarzen Kaffee. Dazu lese ich die Zeitung oder spreche mit meinre Frau und meinen Kindern. Nach dem Frühstück mache ich mich auf den Weg an die Uni, um dort meine Lektionen zu unterrichten. Ich bin ein schlauer, aber eher unorganisierter  M�ensch. Ich habe immer viel zu tun und muss immer an alles gleichzeitig denken, das macht es manchmal schwierig, schnell auf E-Mail zu antworten oder mich an bestimmte Dinge zu erinnern. Ich bin humorvoll, erzähle gerne Anekdoten und mag es auch, wenn ich ein freundschaftliches Verhältnis zu den Studierenden habe. Abends gehe ich gerne an theater, an Vorträge, mit meiner Familie oder Freunden aus. Sport mache ich nicht wirklich. Manchmal habe ich Zeit, mein Instrumement zu spielen. Abends lese ich auch gerne Bücher
","Uganda",FALSE,"HTML",FALSE,"Bisamratte",FALSE,"Mars",FALSE,12,TRUE,"Bangladesch",FALSE,"Arm",TRUE,9,FALSE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,90,FALSE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Druck",FALSE,"Blue Knight",FALSE,"Kontinentalsockel",TRUE,"Faschismus",TRUE,"Röntgenstrahlen",FALSE,"Paul Cezanne",FALSE,29,TRUE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Beethoven",FALSE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,25,"Soziolinguistik (MA)","Deutsch","weiblich","im ersten Jahr","sorry habs nicht gelesen","sorry das hab ich auch nicht gelesen","wohl nicht das, was getestet wurde ;) ","ja","e","nein",NA,"nein","ja",0,15,70,15,17,56.6666666666667,66.6666666666667
"20181115-120611",184,"w",1,"Universitätsprofessor","Ich arbeite an der Universität Bern. Ein Mal in der Woche führe ich eine Vorlesung durch, daneben leite ich auch einige Seminare. Die Vorlesungssitzungen muss ich vorbereiten, in den Seminarsitzungen begebe ich mich gerne in Gespräche und Diskussionen mit den Studierenden. Ich bin eine offene und freundliche Person, die sich sehr für mein Forschungsgebiet interessiert, und ich finde es interessant, auch die Meinungen von Studierenden einzuholen, da sie oft einen anderen Blickwinkel auf die die thematik haben. Neben den Lektionen, die ich leite, führe ich auch Forschungsprojekte durch. Die Vorbereitung, Durchführung und Ausw
","Zimbabwe",FALSE,"HTML",FALSE,"Wasserschwein",TRUE,"Mars",FALSE,12,TRUE,"Bangladesch",FALSE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,10,FALSE,180,TRUE,"Venus",TRUE,"Boris Jeltsin",FALSE,"Druck",FALSE,"Deep Blue",TRUE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Pablo Picasso",TRUE,29,TRUE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,24,"Psychologie","Deutsch","weiblich","vier Jahre oder mehr","Sozialpsychologie oder kognitive Psychologie","Sozialpsychologie oder kognitive Psychologie","Beeinflussbarkeit durch verschiedene Annahmen über Aufgabenstellung","ja",NA,"nein",NA,"Bei der ersten Aufgabe (Text schreiben) hat die Tastatur etwas langsam reagiert und es hat mich gestört, dass ich Fehler nicht mit der Maustaste korrigieren konnte. Dies hat mich verlangsamt","ja",50,15,55,17,21,70,66.6666666666667
"20181115-123359",185,"f",1,"Universitätsprofessor","Ich stehe eher früh auf, lese die Zeitung und trinke dazu einen Kaffee. Wenn ich Vorlesungen zu halten habe ist es mir wichtig pünktlich zu sein. Ich bin vielseitig interessiert und lese gerne auch in meiner Freizeit diverse Werke. Ich verbringe aber auch gerne Zeit mit Freunden und Familie. 
","Zimbabwe",FALSE,"ASCII",TRUE,"Biber",FALSE,"Erde",TRUE,6,FALSE,"Philippinen",FALSE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,30,FALSE,180,TRUE,"Mars",FALSE,"Alexander Popow",FALSE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalsockel",TRUE,"Faschismus",TRUE,"Röntgenstrahlen",FALSE,"Henri Matisse",FALSE,29,TRUE,"In der Lunge",FALSE,"Sibirien",TRUE,"Saturn",FALSE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,22,"Rechtswissenschaften","Deutsch","weiblich","im dritten Jahr","soz. Psychologie","Kognition","Keine Ahnung
","ja",NA,"nein",NA,"Zeit für Text war etwas knapp bemessen","ja",40,15,60,16,17,56.6666666666667,66.6666666666667
"20181115-120655",186,"f",0,"Fußballhooligan","Meinen Tagesablauf würde ich nicht als grossartig unterschiedlich zum Tagesablauf einer ""Normalperson"" bezeichnen. Ich habe einen normalen Job, bin in der Gesellschaft gut integriert und habe Freunde und Familie. Der Hooligan in mir zeigt sich erst an den Fussballspielen. Die Stimmung im Stadion und der Alkoholkonsum putschen mich dann so sehr auf, dass ich all diese angestaute Energie und Freude, resp. Wut herauslassen muss. Ich weiss, dass Sachbeschädigung für den Besitzer nicht so toll ist, aber es fühlt sich einfach zu toll an mit Ziegelsteinen um sich zu werfen. Alleine die Vorstellung am Sonntag wieder 
","Botswana",TRUE,"HTML",FALSE,"Bisamratte",FALSE,"Erde",TRUE,12,TRUE,"Philippinen",FALSE,"Arm",TRUE,9,FALSE,"Bronze",TRUE,"Welle",TRUE,"Fronten",FALSE,21,TRUE,20,TRUE,120,FALSE,"Venus",TRUE,"Nikita Chruschtschow",FALSE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Paul Cezanne",FALSE,29,TRUE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Händel",FALSE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,23,"Public Management and Policy","Deutsch","weiblich","im ersten Jahr","Sozialpsychologie","Sozialwissenschaft","Korrigierverhalten beim Schreiben von Fliesstext","nein",NA,"nein",NA,"Die Besprechung des Experiments mit einer anderen Person nicht im gleichen Raum machen, wo noch Experimente laufen. Ausser das war Teil des Experimentes ;)","ja",80,20,50,12,20,66.6666666666667,66.6666666666667
"20181115-121158",187,"f",0,"Fußballhooligan","Ein normaler Tag von mir beinhaltet beim Frühstück das Nachasehen von den neusten Sportresultaten um zu sehen wie es so um meinen Club steht, obwohl es mir nicht all zu sehr um das Resultat geht, wenn ich ehrlich bin. Danach gehe ich arbeiten. Falls an diesem Abend ein Match stattfindet, muss ich natürlich etwas früher aus von der Arbeit gehen, damit ich rechtzeitig am Matchort bin. Es ist auch schon öfters vorgekommen, dass ich ferien nehmen musst, um in ein anderes Land zu reisen. Ich darf an keinem Match fehlen. Einzig akzeptiert ist es, falls man mit verletzungen zu Hause oder im Spital liegt, ncht an einem Match aufzutauchen. Die Vorbereitungen für solche Matchtage oder einfach das Zusammensein mit meinen Freunde, die sich ebenfalls in diesem Umfeld befinden, beansprucht meine ganze Zeit. Und somit habe ich keine anderen Hobbies
","Zaire",FALSE,"ASCII",TRUE,"Biber",FALSE,"Uranus",FALSE,12,TRUE,"Philippinen",FALSE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,360,FALSE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalabhang",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Paul Cezanne",FALSE,29,TRUE,"Im Rachen",TRUE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,24,"PMP","Deutsch","weiblich","im ersten Jahr","Verhaltenspsychologie","Sozialpsychologie","ob es einen interessiert, wofür man die Studie macht","nein",NA,"nein",NA,"nein","ja",85,22,35,10,21,70,100
"20181116-140404",190,"f",1,"Universitätsprofessor","Meinen Arbeitstag verbringe ich grössenteils bei der Forschung von neuen Theorien. Dabei arbeite ich in meinem Büro an der Uni S. Zur Forschung gehört das Sammeln von Daten und diese dann mithilfe eines Programmes auszuwerten. Die Ergebnisse schreibe ich dann in einem Paper nieder, welches hoffentlich später in einem Journal publiziert wird. Neben der Forschung bin ich auch noch in der Lehre tätig. An zwei Tagen unterrichte ich Ökonometrie an Bachelor-Studenten. Für die Vorbereitung brauche ich auch noch etwas Zeit. Ich bin eher eine ruhige Person und lese gerne. Sport ist auch eine Leidenschaft von mir, sehr gerne bin ich in der Natur. Die restliche Zeit verbringe ich mit meiner Frau und meinen beiden Kindern. Das einfache Leben mag ich trozt meines Titels.
","Zaire",FALSE,"ASCII",TRUE,"Biber",FALSE,"Mars",FALSE,8,FALSE,"Indien",TRUE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Venus",TRUE,"Boris Jeltsin",FALSE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalfuß",FALSE,"Faschismus",TRUE,"Röntgenstrahlen",FALSE,"Salvador Dali",FALSE,30,FALSE,"In der Nase",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Mozart",FALSE,"Luftdruck",TRUE,"Kollagen",FALSE,"Frankreich",TRUE,24,"wirtschaft","Deutsch","weiblich","vier Jahre oder mehr","Sozialpsychologie","Kognitionspsychologie","Bild von Professoren untersuchen, bestmögliche Allgemeinwissensfragen","nein",NA,"nein",NA,"Nein","ja",40,13,85,20,17,56.6666666666667,66.6666666666667
"20181116-150313",191,"m",0,"Fußballhooligan","Am Morgen stehe ich auf, um um arbeiten zu gehen. Dabei bin ich noch halb besoffen seit dem letzten Spiel. Im Büro prügele ich kurz mit X., der die Scheissmannschaft Y unterstützt. Ich versuche, meine Arbeit so schnell wie möglich zu erledigen, damit ich um 16.00 Uhr das erste Feierabendbier trinken kann. Ich treffe mit den Kollegen in der Bar Z. Dort bleiben wir bis 18.30 Uhr, dann gehen wir Richtung Stadion. Auf dem Weg zünden wir noch einen Schal unseres heutigen Gegners und kleben überall Stickers von unseren Farben.Um 19.00 Uhr sind wir im Stadion und beginnen
","Botswana",TRUE,"HTML",FALSE,"Biber",FALSE,"Mars",FALSE,6,FALSE,"Pakistan",FALSE,"Arm",TRUE,4,TRUE,"Bronze",TRUE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,20,TRUE,180,TRUE,"Venus",TRUE,"Michail Gorbatschow",TRUE,"Strahlung",TRUE,"Deep Blue",TRUE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Pablo Picasso",TRUE,29,TRUE,"In der Lunge",FALSE,"Sibirien",TRUE,"Jupiter",TRUE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,24,"Master in Rechtswissenschaften","Französisch","männlich","vier Jahre oder mehr","Fussballhooligan","5","Keine Ahnung","ja",NA,"nein",NA,"Nein","ja",70,17,30,10,23,76.6666666666667,100
"20181116-144134",192,"f",1,"Universitätsprofessor","Als typischer Uniprofessor würde ich vor der 8Uhr Vorlesung meinen Kaffe trinken und dazu gemütlich die NZZ lesen. Auf dem Weg zu Uni deke ich kurz über das Welgeschehen nach und frage mich allerlei Dinge, wie ich die Welt verbessern könnte. Ich halte die 2h Einführungsvorlesung und noch 2h für die Masterstudenten. Danach geniesse ich das Essen in der Mensa mit anderen Professoren. Am Nachmittag setzte ich mich an den Computer und versuche weitere Erkenntnisse für meine Studien zu finden. 
Als Hobby lese ich viel und geniesse die Zeit mit meiner Frau beim Wandern.
ich bin eher ein gelassener Typ und veruche stets mich gut mit aktuellen Situationen auseinanderzusetzen. ich bin ein ausgeglichener und ruhiger Mensch, ohne 
","Uganda",FALSE,"HTML",FALSE,"Bisamratte",FALSE,"Mars",FALSE,12,TRUE,"Indien",TRUE,"Arm",TRUE,4,TRUE,"Messing",FALSE,"Welle",TRUE,"Isobare",TRUE,21,TRUE,10,FALSE,180,TRUE,"Venus",TRUE,"Nikita Chruschtschow",FALSE,"Strahlung",TRUE,"Blue Knight",FALSE,"Kontinentalrift",FALSE,"Faschismus",TRUE,"Penicillin",TRUE,"Paul Cezanne",FALSE,29,TRUE,"Im Rachen",TRUE,"Sibirien",TRUE,"Mars",FALSE,"Tschaikowski",TRUE,"Luftdruck",TRUE,"Keratin",TRUE,"Frankreich",TRUE,22,"Psychologie","Deutsch","weiblich","im ersten Jahr","Sozialpsychologie","kognitive Psychologie","keine Ahnung","ja",NA,"nein",NA,"das Layout der Fragen ist eher unpraktisch. ","ja",69,21,80,28,19,63.3333333333333,66.6666666666667
